Acinar cells,Cancer clone A,Cancer clone B,Ductal - APOL1 high/hypoxic,Ductal - CRISP3 high/centroacinar like,Ductal - MHC Class II,Ductal - terminal ductal like,Endocrine cells,Endothelial cells,Fibroblasts,Macrophages A,Macrophages B,Mast cells,Monocytes,RBCs,T cells & NK cells,Tuft cells,mDCs A,mDCs B,pDCs
0.032235723,0.11128137,0.07374221,0.010125755,0.109079175,0.04460493,0.139286,0.026132803,0.015586753,0.22878054,0.025245978,0.022369385,0.00549455,0.03581618,0.011720147,0.044148274,0.04562046,0.0039925687,0.006302433,0.008434709
0.031553525,0.032246422,0.099525526,0.020943383,0.11617995,0.055989623,0.17375676,0.018490344,0.009654029,0.26251858,0.04053579,0.015898902,0.005091357,0.019289345,0.00930303,0.035054833,0.030483495,0.004591983,0.01129486,0.007598274
0.026075786,0.22271617,0.043934345,0.011392766,0.10517605,0.047476817,0.15387924,0.019985937,0.013256113,0.10287994,0.051566504,0.04136147,0.0039993944,0.04896257,0.008625285,0.030847382,0.037280943,0.008327752,0.010922255,0.011333185
0.038331676,0.027413433,0.04771495,0.008442089,0.06586148,0.03299107,0.08405957,0.030668125,0.017357072,0.41054744,0.05018157,0.024887182,0.010373451,0.043839596,0.010304753,0.040103897,0.033317782,0.006297738,0.00965191,0.007655179
0.07047031,0.067988366,0.06802872,0.02354403,0.1546899,0.14637478,0.26078907,0.0053922343,0.0054462715,0.008696482,0.026609577,0.02146181,0.0052650776,0.014460293,0.009419754,0.024724618,0.03188945,0.018790212,0.020193944,0.015765093
0.09250923,0.06561938,0.060473528,0.038205005,0.19475889,0.15962803,0.12936923,0.00440615,0.0034547506,0.00624694,0.056813274,0.037063386,0.0046840836,0.011348133,0.0056025544,0.0142659005,0.018858828,0.03278765,0.048916783,0.014988206
0.020816652,0.13347909,0.15483297,0.020746853,0.1171653,0.080888376,0.3730594,0.002279104,0.0014616281,0.003962514,0.01379938,0.010336343,0.0018707587,0.006985241,0.0032684132,0.0126121305,0.015804622,0.0062824427,0.011834868,0.008513994
0.0033070964,0.2789889,0.16175203,0.01971933,0.063281864,0.04737975,0.29454333,0.004481695,0.005537396,0.0071797455,0.008324123,0.011958636,0.0019378876,0.017581226,0.0024369736,0.023116143,0.026277602,0.004219973,0.0058171544,0.012159157
0.006543628,0.29635987,0.13575113,0.009448428,0.06544892,0.040812075,0.26636258,0.007905456,0.006857961,0.023731103,0.011622814,0.015679263,0.0021315648,0.028601494,0.0038452635,0.027067408,0.032315817,0.003783068,0.004906165,0.01082599
0.0022153123,0.35669297,0.24367392,0.015145108,0.06917005,0.039032135,0.19030786,0.0028672635,0.002696364,0.004090523,0.0057606203,0.009402029,0.0010484768,0.011142983,0.0014525715,0.014635204,0.016369373,0.002275961,0.00433421,0.007687034
0.012306921,0.14569752,0.15420067,0.013910199,0.09132303,0.056121446,0.23092476,0.014986929,0.0134054795,0.07178452,0.022485266,0.02133319,0.0037782998,0.033434376,0.0070092212,0.040947385,0.039876264,0.0053389207,0.008105565,0.013029966
0.022290183,0.08805863,0.11577219,0.0068896282,0.08607427,0.048189543,0.21184474,0.019624835,0.025261369,0.13378674,0.021558989,0.026497317,0.0037527413,0.05368146,0.0128733795,0.04935561,0.049289823,0.005526933,0.0062027676,0.013468871
0.0042271297,0.4354485,0.10860809,0.015987143,0.1076791,0.037649747,0.16206706,0.0056485385,0.0052497243,0.008870393,0.009804029,0.015313553,0.0018293585,0.018949147,0.0028729734,0.018181644,0.023146596,0.0036469512,0.0059407516,0.008879553
0.006957539,0.3309027,0.11254838,0.017461333,0.095987275,0.046866614,0.22098644,0.008092114,0.006326933,0.018940171,0.013155679,0.016205026,0.0025535207,0.023567675,0.004265935,0.024129018,0.030530492,0.0041047134,0.006352956,0.010065471
0.01408263,0.17455213,0.22507864,0.031203173,0.10542284,0.10981544,0.2133865,0.0040148334,0.0040517435,0.005488799,0.009273715,0.0133403465,0.0026089828,0.011881477,0.0032698035,0.019093491,0.027120864,0.0054760575,0.008903671,0.011934811
0.002564413,0.46299216,0.12031612,0.007047363,0.08585625,0.018825393,0.18262431,0.003726176,0.006439379,0.005160964,0.0074386946,0.01687427,0.0009775773,0.019514563,0.0017859447,0.020733848,0.018969113,0.0034421934,0.004502529,0.010208629
0.09111757,0.18560596,0.10359306,0.007564555,0.11855604,0.08148782,0.19069977,0.007067278,0.006764502,0.013151067,0.020497052,0.03176692,0.0034544866,0.03031838,0.0077879396,0.02694252,0.034892138,0.012327593,0.010798706,0.015606583
0.004669258,0.3406174,0.10303807,0.011649265,0.055030815,0.039196145,0.27078113,0.0072615785,0.008983462,0.017786423,0.010607946,0.016087363,0.001892566,0.026094813,0.0033132252,0.029113086,0.033856623,0.0038621235,0.004215474,0.011943204
0.0053144335,0.25599355,0.17818674,0.013733195,0.064408466,0.04976032,0.26246095,0.007848942,0.0073803915,0.022466132,0.010925282,0.01334154,0.0023849825,0.021018714,0.0034148376,0.029168494,0.032625224,0.0034077165,0.0048965043,0.011263606
0.0031171986,0.25288874,0.34446886,0.018992307,0.07153219,0.042648163,0.18992619,0.0026802393,0.0024518606,0.0041222633,0.005255965,0.007607858,0.0010959413,0.0075074094,0.0015583688,0.013776986,0.015544689,0.0022178257,0.0048401062,0.0077668005
0.076513045,0.058274142,0.10926343,0.008907016,0.1085017,0.08147654,0.23417188,0.011922105,0.018696817,0.067361,0.024584817,0.02879877,0.003713926,0.029740632,0.010341053,0.03916086,0.051353112,0.010585103,0.010474707,0.01615938
0.011231214,0.24505927,0.13294427,0.011427334,0.116481535,0.057824545,0.20665562,0.010552776,0.009946322,0.029788872,0.016513541,0.0218363,0.003027732,0.029268852,0.0055537876,0.03059077,0.03625096,0.005310212,0.007840548,0.011895481
0.0022207638,0.33340162,0.28976077,0.009868481,0.06480875,0.027425345,0.17629078,0.00331243,0.004299334,0.0046190377,0.005450441,0.01117797,0.0010320737,0.013341175,0.001875926,0.017748415,0.017024279,0.0025047234,0.0043730666,0.009464641
0.003079665,0.34255117,0.14194429,0.020796686,0.07479048,0.043381635,0.27196676,0.003477863,0.0031425687,0.00496548,0.0070891217,0.00968269,0.0017304837,0.013488326,0.0019306891,0.018153062,0.021036934,0.003116964,0.004901321,0.008773873
0.0033202101,0.45762637,0.09274197,0.017927961,0.06383012,0.0461183,0.19361165,0.004942668,0.0057306523,0.0064265057,0.007769464,0.0133145815,0.0018094131,0.018840443,0.0025026782,0.018909978,0.026324816,0.0036758722,0.0044789105,0.010097439
0.002493663,0.36637172,0.19142908,0.027247753,0.07295785,0.034376595,0.20096192,0.0039895596,0.0044093067,0.0054757143,0.0063168867,0.010267913,0.0015297687,0.013324526,0.0019339805,0.0185211,0.021337606,0.0027423908,0.004786022,0.009526582
0.0029058235,0.29283455,0.12787881,0.02260311,0.052485477,0.05286967,0.3595921,0.0025766608,0.0024242324,0.0037078783,0.006241713,0.007595839,0.0014608528,0.010138288,0.0015447326,0.016087243,0.020711508,0.0031137676,0.0043958845,0.008831769
0.038244426,0.017875569,0.040388912,0.014194023,0.27813074,0.12239683,0.17401232,0.0055035804,0.00727129,0.012579442,0.08229432,0.035813287,0.0056990273,0.018609311,0.0064900466,0.022946017,0.019158013,0.029868873,0.05579628,0.012727773
0.059511445,0.023175072,0.015838137,0.044330407,0.39228955,0.15853912,0.054185875,0.0077139717,0.0145772565,0.012703599,0.039765976,0.034136213,0.0067427726,0.015537436,0.007316087,0.020298962,0.029329868,0.023599923,0.030335814,0.01007241
0.026147459,0.055844724,0.03234917,0.01864368,0.28131014,0.1210449,0.15182284,0.0071903323,0.016037842,0.012659602,0.037440427,0.048573487,0.0052972734,0.027782204,0.0052888514,0.03803424,0.03493816,0.03032796,0.029582895,0.01968381
0.01187765,0.040394887,0.036837567,0.020922862,0.37406,0.16352995,0.20967816,0.0024734903,0.0046375827,0.0035840403,0.020219091,0.01688878,0.0025902002,0.010641983,0.0020630956,0.019237045,0.020929003,0.012108516,0.019119883,0.008206251
0.041288227,0.037804686,0.035063062,0.0116531635,0.18536322,0.045466084,0.05017719,0.014400669,0.04774474,0.028726432,0.08350566,0.11765337,0.0077234968,0.04580225,0.010457183,0.06043269,0.024607886,0.061002735,0.057594925,0.0335323
0.004994469,0.37220186,0.11693561,0.010202231,0.109891064,0.059153527,0.19939996,0.0045084595,0.005167513,0.006561228,0.008413035,0.014977283,0.0013754497,0.017493164,0.00275543,0.020463157,0.027859706,0.003580024,0.0048152697,0.009251557
0.005269921,0.26114064,0.119146034,0.011382983,0.1006901,0.06975566,0.27388963,0.0059110583,0.0075203013,0.010105039,0.0089481445,0.014520048,0.0023320236,0.021003006,0.0030495152,0.02982885,0.034785062,0.004256747,0.0054847994,0.010980384
0.0037223583,0.4457566,0.11493895,0.016668348,0.06457049,0.032445695,0.1921048,0.0053161904,0.0049715913,0.010574817,0.009695804,0.014457627,0.0014292833,0.021081228,0.0022295322,0.018896382,0.024633683,0.003031191,0.004350334,0.009125186
0.031241082,0.07960044,0.036627457,0.035322193,0.2678369,0.101478785,0.12617657,0.013613843,0.029841518,0.024606155,0.024003094,0.032319777,0.009030536,0.032465152,0.009771252,0.04640327,0.05212859,0.015851615,0.016083313,0.015598486
0.081508555,0.057509538,0.014566179,0.007349247,0.19848533,0.032272805,0.031210084,0.019824943,0.050855182,0.048045333,0.06246281,0.13940415,0.0050322944,0.09675708,0.012265988,0.03954373,0.03391106,0.029587628,0.020938182,0.018469883
0.012048022,0.017497282,0.035615075,0.02079988,0.14871661,0.17080066,0.35775745,0.0070098266,0.008911429,0.013036243,0.036198657,0.015418895,0.010847602,0.015430969,0.008464289,0.037364032,0.027870134,0.017524445,0.024714448,0.013974014
0.028869046,0.04122229,0.03963969,0.047107045,0.30368474,0.1784702,0.17110558,0.0034832906,0.0051276134,0.0043854765,0.03049062,0.023891762,0.004306991,0.014661187,0.0037538973,0.02125624,0.022947736,0.017793825,0.026682105,0.011120682
0.015808739,0.02482949,0.046679813,0.01982148,0.60483134,0.105894335,0.061049152,0.0031782999,0.008476884,0.0049740113,0.013845965,0.01686407,0.0019680026,0.0089051165,0.0032603925,0.014961355,0.016147088,0.0074479864,0.015322846,0.005733641
0.0037840968,0.040712908,0.021440832,0.0151574705,0.61082625,0.11332379,0.105718605,0.0021218683,0.003946808,0.0017695089,0.010514935,0.010137122,0.0021300267,0.008074668,0.0018472015,0.012442635,0.014682034,0.00571553,0.011622888,0.0040307823
0.1126947,0.026012022,0.023656137,0.008170649,0.15258732,0.06634852,0.104097955,0.01604818,0.008443554,0.08090832,0.15379554,0.05222483,0.009701292,0.02683978,0.013529412,0.02698318,0.018958317,0.028983472,0.058139347,0.011877429
0.1768574,0.003171468,0.0073111746,0.0027452225,0.065972395,0.033336204,0.016502427,0.026955428,0.03217192,0.42510995,0.051764596,0.033535,0.0062696454,0.02168411,0.015701404,0.02563692,0.025525663,0.012025367,0.012016557,0.005707113
0.108974226,0.07257786,0.04320964,0.018255785,0.31056523,0.118351884,0.15266462,0.004832739,0.004931855,0.010745882,0.024991397,0.02638098,0.0029121726,0.013581118,0.009062964,0.01877332,0.024325145,0.011304078,0.015253375,0.008305812
0.05022059,0.033838194,0.12842867,0.018260876,0.338595,0.065388426,0.086585544,0.010807579,0.029899167,0.021898096,0.023932975,0.03199277,0.0051367874,0.017860366,0.012648353,0.03408096,0.031222558,0.015714357,0.025535278,0.01795341
0.012481629,0.051661093,0.029834751,0.029323105,0.41226783,0.16941544,0.14665668,0.003676117,0.005507984,0.0036010523,0.019068383,0.014424554,0.0094671175,0.018042864,0.0042397478,0.017426852,0.020139199,0.009693063,0.017078076,0.005994438
0.071270235,0.067897126,0.029537182,0.003827817,0.201577,0.06559887,0.19612275,0.008908178,0.04676423,0.024050336,0.02530026,0.052868932,0.0034615018,0.045423705,0.009199561,0.041032832,0.052035894,0.022810379,0.013601861,0.018711384
0.0023626233,0.032788664,0.02583468,0.03357571,0.3921653,0.13593526,0.30533224,0.0012728368,0.0019288339,0.0012554933,0.00814609,0.0052347104,0.002039431,0.0059196223,0.0011260374,0.0136456685,0.014891348,0.004152453,0.008517937,0.0038750847
0.4251773,0.015790071,0.024886962,0.003737974,0.1406691,0.0642166,0.078454435,0.0053266003,0.0044436366,0.028136298,0.061452296,0.035219844,0.0029379104,0.0109535195,0.010449956,0.013339949,0.014813137,0.022558901,0.028669138,0.008766356
0.078330114,0.0109039685,0.012107867,0.008741329,0.100836895,0.03125072,0.030149022,0.019244563,0.02124844,0.12992674,0.24768285,0.085364796,0.006579149,0.031144511,0.012408514,0.022910593,0.015261189,0.046164434,0.07512012,0.014624207
0.059936963,0.0015299458,0.0055783517,0.0031363734,0.0345715,0.020260902,0.007474996,0.032574896,0.06805108,0.5402979,0.06547595,0.032821864,0.0061730356,0.024206426,0.012768514,0.028583517,0.017441321,0.015457412,0.015682753,0.007976265
0.1104347,0.007512445,0.013796029,0.0055991295,0.10995202,0.039305996,0.049749274,0.03120141,0.03889131,0.3405248,0.045343786,0.029871231,0.008656224,0.028244114,0.01590797,0.04816984,0.04401685,0.011700869,0.0121256225,0.0089964
0.038850028,0.024505094,0.046869587,0.010421371,0.5639661,0.041139267,0.052006822,0.009847362,0.02898778,0.024975948,0.011973903,0.02240026,0.0035196603,0.018674424,0.009356028,0.037556287,0.028448502,0.0069778,0.0114817,0.008042037
0.08544464,0.018955894,0.043506015,0.010573389,0.38593024,0.11725986,0.040993482,0.01042794,0.032716766,0.02553286,0.031873375,0.0441833,0.004602109,0.029124526,0.013612496,0.028223548,0.025976492,0.016994465,0.023256399,0.010812198
0.015334462,0.027344732,0.1296292,0.017898094,0.54441595,0.097296625,0.087932624,0.0017677884,0.002242727,0.002690555,0.009893444,0.00830554,0.003446412,0.0041635185,0.0021160806,0.011508543,0.009903858,0.004710563,0.015655152,0.003744184
0.012866511,0.038671456,0.06333813,0.010440203,0.36149728,0.09467229,0.29021707,0.002274026,0.0035464694,0.0036799912,0.018710392,0.014493475,0.002108427,0.009703665,0.0029018573,0.019274766,0.016130947,0.009699342,0.017732838,0.008040864
0.062837616,0.16028205,0.07715451,0.13321407,0.18161744,0.097386375,0.11581923,0.006793175,0.004614815,0.010541648,0.020219004,0.021524139,0.0043246998,0.011978255,0.006124563,0.016363034,0.030955967,0.010240914,0.016841771,0.0111667095
0.4917236,0.011312102,0.017360894,0.009748956,0.09045274,0.070476145,0.07009893,0.0060983454,0.004536779,0.03780891,0.057070028,0.024988597,0.004016526,0.010075388,0.008782702,0.012685041,0.01806058,0.021537675,0.024565935,0.008600038
0.1536196,0.006407797,0.010123638,0.0057945903,0.07718475,0.044007827,0.045635335,0.019641198,0.020131178,0.22830008,0.16053736,0.04909348,0.00825,0.024531044,0.013608299,0.02664263,0.021255275,0.033644404,0.039913114,0.011678394
0.109667055,0.0045590093,0.007906835,0.0030348455,0.1411959,0.06330415,0.02742309,0.026746672,0.046302598,0.26543084,0.0723471,0.051828757,0.00899222,0.03620129,0.014580939,0.04091072,0.031175675,0.020325337,0.019749861,0.008317119
0.046409234,0.0013455779,0.002360948,0.0014345243,0.0103629,0.0038880412,0.004638896,0.029003581,0.07979666,0.69274795,0.01581027,0.018325942,0.0032328318,0.02440294,0.007766948,0.026888818,0.019773623,0.00469115,0.0024039678,0.0047151865
0.0864711,0.049896896,0.05772512,0.025140392,0.25381598,0.120461956,0.08245261,0.011817906,0.010849153,0.026721958,0.058793243,0.046710845,0.008006873,0.021664185,0.009376015,0.030411724,0.027832706,0.022255857,0.03532624,0.014269241
0.04561599,0.028156217,0.08175338,0.024449622,0.28106666,0.05541209,0.11207197,0.015214018,0.030020896,0.035151605,0.032225136,0.03788162,0.010603356,0.035534643,0.014738448,0.056940556,0.03835566,0.019002607,0.025858162,0.019947391
0.043680567,0.017441288,0.023043986,0.01687343,0.43012583,0.17965806,0.10117063,0.0034577816,0.0064550354,0.0058808606,0.034526255,0.02624657,0.0032589294,0.013948127,0.005440049,0.017548265,0.017505875,0.018848557,0.027157154,0.007732713
0.004863547,0.09050322,0.03117549,0.029202512,0.3777504,0.069003426,0.25885937,0.0034083386,0.006814691,0.003912497,0.01046452,0.012361806,0.0038436947,0.01895548,0.002522879,0.023230296,0.031306505,0.0059413007,0.008878688,0.007001441
0.002449838,0.019688744,0.034958452,0.052174173,0.35936427,0.27618146,0.18018505,0.0012980732,0.002495785,0.0010945926,0.00842667,0.0051184064,0.0023639603,0.0038319924,0.0011291357,0.012113121,0.014965263,0.005358754,0.012186272,0.004615948
0.01333977,0.028359327,0.018485943,0.009395093,0.44481996,0.17982444,0.14519922,0.004265906,0.009412986,0.007954659,0.019372975,0.015851662,0.0047968426,0.014919026,0.0032499926,0.027127614,0.026095761,0.009179046,0.01228435,0.006065388
0.005497522,0.055969443,0.021513157,0.022592075,0.3963888,0.1842078,0.16955027,0.002687147,0.0057278196,0.0026098103,0.021060495,0.01615615,0.004118402,0.013334776,0.0019143135,0.016672751,0.021286406,0.012359429,0.018932045,0.0074214367
0.09413768,0.0005636449,0.0014735409,0.00058731524,0.01660259,0.0071736476,0.0031969242,0.025866387,0.061614778,0.6402223,0.03822435,0.024828233,0.004474545,0.021664534,0.01035591,0.017391142,0.012159565,0.009858641,0.0058297403,0.0037744576
0.1483422,0.0034873318,0.0067096413,0.0036059173,0.069754586,0.029148832,0.022240885,0.026996173,0.0348081,0.42580798,0.0532535,0.0357122,0.007349286,0.026898125,0.016202802,0.031274345,0.026546871,0.012734246,0.012503939,0.006623037
0.07291921,0.0021992105,0.0050277333,0.0039137024,0.04525888,0.020832172,0.01951429,0.0338553,0.034376558,0.55106586,0.05011187,0.022610776,0.018767113,0.030401643,0.013399935,0.030787198,0.023837656,0.008824683,0.007970152,0.004326083
0.031506598,0.046318542,0.059337057,0.020826558,0.4050837,0.12958588,0.14159237,0.0036440268,0.0052530044,0.0053383815,0.025672391,0.021621095,0.0029677986,0.00951174,0.0035623165,0.018456014,0.020567123,0.014077581,0.025756937,0.009320942
0.015756533,0.031948134,0.124159515,0.013125348,0.33415136,0.12165088,0.1882788,0.004296331,0.0076579717,0.009325846,0.019204067,0.019633848,0.0032620379,0.0139082875,0.0036854935,0.029989442,0.021152923,0.009766772,0.019016696,0.010029657
0.009712161,0.035577834,0.024293678,0.08594464,0.35668713,0.19495696,0.13866493,0.004742112,0.008886679,0.007068774,0.013633878,0.010704682,0.0048196064,0.012313459,0.0023978078,0.02778073,0.035484854,0.0077028875,0.011449416,0.0071777995
0.049854826,0.009283627,0.014078654,0.010412161,0.15731984,0.19137165,0.08862895,0.012857648,0.042488344,0.04200786,0.06837737,0.059961464,0.008487981,0.041107833,0.009846178,0.048019174,0.04308223,0.047406297,0.03485825,0.020549657
0.026381591,0.03772223,0.11628478,0.019389812,0.21621153,0.13256298,0.10267197,0.013303419,0.028722415,0.032515757,0.024833594,0.03860068,0.0058273724,0.039279673,0.0072480557,0.06639576,0.043534163,0.013773084,0.01659917,0.018141964
0.11364348,0.009497225,0.012487754,0.0060928836,0.112436324,0.04105057,0.05182983,0.026371777,0.051071182,0.2157525,0.061275538,0.06343804,0.007892881,0.05873499,0.01688268,0.05503642,0.04074796,0.02415144,0.01727315,0.014333424
0.054980118,0.012542091,0.046431184,0.011046667,0.37934712,0.10597556,0.1238646,0.008596818,0.013725471,0.03171301,0.03207931,0.029244116,0.008901727,0.018079555,0.0096133,0.041263476,0.02886497,0.013096087,0.021209814,0.009425024
0.004957013,0.04282197,0.050299052,0.018772839,0.54714197,0.08056491,0.17038582,0.002327625,0.0030211913,0.0035848136,0.01080464,0.008132865,0.0022329653,0.0071460567,0.0019951286,0.014157761,0.013588977,0.0038058166,0.01050009,0.003758523
0.04971521,0.045087688,0.06478773,0.04067447,0.23290111,0.098744586,0.17671895,0.009128991,0.010865252,0.023579096,0.04304166,0.03307027,0.011429576,0.025256446,0.0067502866,0.04758846,0.029528044,0.015531317,0.02235113,0.013249724
0.0054299547,0.041450392,0.016815672,0.026364934,0.19631806,0.34527537,0.2535445,0.0023003027,0.003155401,0.0023861174,0.016243115,0.008812701,0.0038445604,0.007946611,0.00213161,0.014919953,0.021906385,0.010426055,0.0139751965,0.006753091
0.09674367,0.0042248075,0.006985683,0.0014492606,0.053066738,0.022768306,0.015032359,0.034689363,0.16916853,0.31984407,0.03377352,0.055120245,0.005576961,0.036223985,0.020648947,0.048637208,0.03549842,0.018113207,0.009234875,0.013199786
0.012855963,0.037139688,0.39028284,0.010108172,0.071341805,0.0733911,0.2114539,0.0077905944,0.008037183,0.03898289,0.015113092,0.013622399,0.002885263,0.012222298,0.005350583,0.038103376,0.024351118,0.0047909906,0.009322429,0.012854343
0.06630145,0.044759285,0.072982825,0.045069285,0.26974073,0.20204836,0.1727102,0.0028654349,0.002231685,0.0055763265,0.019826815,0.012345165,0.0031881707,0.0056924494,0.0039444864,0.012008253,0.02009064,0.010623347,0.020515935,0.007479102
0.026561674,0.03667095,0.041321483,0.007855477,0.44443405,0.0783763,0.09290207,0.0102987625,0.02237977,0.025664799,0.027129102,0.03584433,0.0036651143,0.02536174,0.0063234195,0.04073093,0.03440625,0.011837803,0.016857926,0.011378107
0.0025449728,0.028781405,0.019506153,0.023137733,0.5894542,0.12047606,0.14223328,0.0016094504,0.0032566378,0.0014431928,0.00773844,0.0069241314,0.0018561675,0.0067472453,0.001369109,0.012517423,0.0145160705,0.004151225,0.008413434,0.0033237543
0.009556586,0.0463064,0.03509654,0.03586303,0.46850473,0.10780194,0.1769826,0.002952325,0.004156338,0.003313981,0.015437686,0.0120214205,0.0034979638,0.009874514,0.0031843572,0.015831323,0.019068759,0.008082878,0.015970374,0.0064963233
0.0077451067,0.04432454,0.054038953,0.012500863,0.2988261,0.082454965,0.38668334,0.0023709044,0.0034098658,0.0034868987,0.013077144,0.009994178,0.002524048,0.010536168,0.0029501305,0.017912611,0.020192204,0.0070721707,0.0124799255,0.0074198744
0.011387132,0.04459321,0.017611625,0.010195378,0.48855117,0.08199477,0.12875722,0.0056436365,0.014052873,0.009254517,0.026846653,0.0301021,0.003471308,0.030106148,0.0043682386,0.029816119,0.026607037,0.012464013,0.0156665,0.008510373
0.0055153775,0.035683755,0.0310149,0.026000436,0.47928116,0.15348502,0.14256935,0.0028362812,0.006492142,0.003059123,0.015008189,0.012902593,0.002667277,0.011385606,0.002122874,0.018512975,0.0217706,0.008338142,0.014692023,0.0066622053
0.008139969,0.03430261,0.02211847,0.01594188,0.38225365,0.19308376,0.23206124,0.0023150176,0.0041675307,0.0027144358,0.012392809,0.010144927,0.002787462,0.009433155,0.0022851413,0.017201124,0.02363673,0.007978939,0.011179581,0.0058616214
0.015105183,0.06543189,0.022849668,0.0059724282,0.3405796,0.110808454,0.16379823,0.0058045364,0.030097395,0.008317352,0.025139324,0.039843805,0.0031630672,0.03158645,0.0049139434,0.03184679,0.037203215,0.023413708,0.018343203,0.015781702
0.01567841,0.0656497,0.02903477,0.0057323277,0.23434906,0.08973068,0.20336759,0.007279712,0.013283851,0.01126107,0.0640198,0.043278243,0.015186366,0.06120111,0.0064259577,0.035371237,0.02529597,0.027526485,0.030396802,0.015930796
0.019344024,0.025789013,0.030419996,0.00807565,0.1715435,0.1871771,0.3996654,0.0032623687,0.004936183,0.00514196,0.01919705,0.013405367,0.0043854737,0.012936176,0.0045261034,0.022991626,0.028129937,0.014195362,0.014699041,0.010178648
0.07366889,0.09627175,0.06641469,0.040321965,0.10981104,0.06772694,0.36399543,0.0039906567,0.0026107498,0.0063372073,0.026541041,0.019383367,0.0045915623,0.014530516,0.0064063133,0.01760822,0.02601503,0.017152254,0.020353844,0.016268538
0.014750065,0.046911422,0.06393399,0.0145091815,0.11744643,0.20444107,0.36353418,0.0040531545,0.0057124444,0.0055764844,0.021303106,0.015976317,0.0056028343,0.013827986,0.005139244,0.024015032,0.029236402,0.014902372,0.015055641,0.0140726
